6120,0.833333,0
6121,0.769231,0.047619
6122,0.8,0
6123,0,-nan
6124,-nan,-nan
6125,0.8,0.0666667
6126,0.875,0.0454545
6127,0.869565,0
6128,-nan,-nan
6129,0.833333,0
6130,0.888889,0
6131,0.810811,0
6132,0.833333,0
6133,0.75,0
6134,0.727273,0.272727
6135,0.758621,0
6136,0.884615,0
6137,0.896552,0.037037
6138,0.888889,0.225806
6139,0.75,0
6140,0.83871,0.0714286
