8160,0.757576,0
8161,0.761905,0.030303
8162,1,0
8163,0.848485,0.0666667
8164,0.878788,0.0333333
8165,0.78125,0
8166,0.766667,0.0416667
8167,0.846154,0.0434783
8168,0.714286,0
8169,0.789474,0
8170,0.6,0
8171,0.869565,0
8172,0.9,0
8173,0.705882,0.997317
8174,-nan,-nan
8175,0.814815,0
8176,0.884615,0
8177,-nan,-nan
8178,0.88,0
8179,0.9,0.1
8180,0,-nan
