4020,0.864865,0
4021,-nan,-nan
4022,0.884615,0
4023,0.868421,0.0294118
4024,0.8,0
4025,0.85,0.0555556
4026,0.333333,0
4027,0.875,0
4028,0.809524,0
4029,0.833333,0.0909091
4030,0.84375,0.0357143
4031,0.758621,0.0833333
4032,0.842105,0.0588235
4033,0.866667,0
4034,0.5,0
4035,0.857143,0
4036,0.837838,0
4037,0.846154,0
4038,0.885714,0
4039,0.823529,0
4040,0.871795,0
