2320,1,0
2321,-nan,-nan
2322,0.857143,0
2323,0.793103,0
2324,0.878788,0
2325,0.8,0
2326,0.785714,0.0434783
2327,0.84375,0
2328,0.823529,0
2329,0.928571,0
2330,0.766667,0
2331,0.8,0
2332,0.884615,0
2333,0.8,0
2334,-nan,-nan
2335,0.823529,0
2336,0.83871,0
2337,-nan,-nan
2338,0.861111,0.03125
2339,0.8,0
2340,0.794872,0
