1980,0.862069,0.0384615
1981,0.823529,0
1982,0.758621,0
1983,1,0
1984,0.821429,0
1985,0.935484,0
1986,0.875,0
1987,0.757576,0.0384615
1988,0.868421,0
1989,0.75,0
1990,0.333333,0.333333
1991,0.875,0
1992,0.741935,0.0416667
1993,0.777778,0
1994,0.827586,0
1995,1,0
1996,0.833333,0
1997,0.875,0
1998,0.84375,0
1999,0.820513,0
2000,0.789474,0
