4700,0,1
4701,0.885714,0
4702,0.85,0.0555556
4703,0.733333,0.0434783
4704,0.73913,0
4705,0.771429,0.0357143
4706,0.848485,0
4707,0.772727,0.0555556
4708,0.783784,0
4709,0.896552,0.037037
4710,0.909091,0
4711,0.766667,0
4712,0.84,0.0454545
4713,0.904762,0.05
4714,0.758621,0
4715,0.75,0
4716,0.76,0.05
4717,0.692308,0
4718,0.78125,0
4719,0.75,0
4720,0.815789,0
