1700,0.8,0
1701,0.818182,0
1702,0.846154,0
1703,0.85,0.0285714
1704,0.864865,0.030303
1705,0.869565,0
1706,0.774194,0
1707,0.909091,0
1708,0.9,0
1709,-nan,-nan
1710,0.833333,0
1711,0.827586,0
1712,0.870968,0.0689655
1713,0.818182,0.0526316
1714,0.864865,0
1715,0.714286,0
1716,0.75,0.0625
1717,0.870968,0.0357143
1718,0.818182,0
1719,0.777778,0
1720,0.964286,0
